,1,2,3,4,5,6,7,8,9,10,11
confusing,0,0,0,0,0,0,0,0,0,3,1
tentative,0,2,0,0,0,0,0,0,0,0,0
werewolf,0,0,0,1,0,0,0,0,0,0,0
direction,0,0,0,0,0,1,0,1,4,0,0
taller,4,3,0,3,0,0,1,0,0,0,0
spot,0,1,0,1,0,0,0,2,0,0,0
brine,0,0,0,0,3,0,0,0,0,0,0
hoodie,0,0,0,0,0,0,0,0,0,0,0
eat,0,2,0,0,3,0,0,0,2,0,1
emo,0,0,0,0,0,0,0,0,2,0,1
keeping,0,0,0,0,0,3,2,0,2,0,2
trigger,0,0,0,0,0,0,0,0,1,2,2
lights,3,0,0,0,0,0,0,0,1,0,2
lounge,1,0,0,1,0,0,0,0,0,0,0
pecks,0,0,0,1,0,0,0,0,0,0,0
then,0,0,0,0,0,0,0,0,0,0,0
yarn,0,0,0,0,0,0,0,0,0,0,0
persuaid,0,0,0,2,0,3,2,0,0,0,0
plates,0,0,0,0,0,0,0,0,0,0,0
ideal,0,0,0,0,1,0,1,0,0,0,0
vroom,0,0,0,0,0,0,0,0,0,0,1
sot,0,0,0,0,0,0,0,0,0,0,0
republic,0,0,0,0,0,0,0,0,0,0,0
dent,0,0,0,0,0,0,0,0,0,0,0
jet,3,3,2,2,2,2,1,0,0,0,0
possibility,0,1,0,0,2,0,0,0,2,0,0
flock,0,1,0,0,0,0,0,2,0,0,0
snippy,0,0,0,0,0,0,0,2,0,0,0
muay,0,0,0,0,0,0,0,0,0,0,0
wings,2,1,1,3,0,0,1,0,0,0,0
here,0,0,0,2,0,1,2,0,0,0,0
feed,0,0,0,0,0,0,0,0,0,0,0
sketch,0,0,0,0,0,0,0,3,0,0,0
barbeque,0,0,0,0,0,0,0,0,0,0,0
purry,0,0,0,0,0,0,0,0,0,0,1
choices,3,0,0,0,2,1,1,0,2,0,2
whispers,0,3,0,0,0,0,2,0,0,3,2
grow,0,0,0,0,0,0,0,0,0,0,0
shocked,2,0,0,2,0,0,0,1,0,0,0
bells,0,0,0,0,0,0,0,0,0,0,0
frock,0,0,2,3,0,0,0,0,0,0,0
potting,0,0,0,0,0,0,0,0,0,0,0
patterns,0,0,1,0,1,0,0,0,0,0,2
energy,0,0,0,0,2,0,1,0,2,0,0
consqequence,0,0,0,0,0,3,0,0,0,0,0
lobby,0,0,0,0,0,0,0,1,0,0,0
widow,0,0,0,0,0,0,0,0,0,0,0
buses,0,0,0,0,0,0,0,0,0,0,0
rogers,0,0,0,0,0,0,0,0,0,0,0
picnic,0,0,0,0,0,0,0,0,0,0,0
globe,0,0,0,0,0,0,0,0,0,0,0
lark,0,0,0,1,0,0,0,0,0,0,0
reception,0,0,0,0,0,2,0,0,0,0,2
subscription,0,0,0,2,2,0,0,0,0,0,0
religion,0,0,0,0,0,0,0,0,0,0,0
fullness,0,0,0,0,0,0,0,0,0,0,0
scientists,0,0,0,0,0,0,0,0,1,0,0
bamba,0,0,0,0,0,0,0,0,0,0,0
lotion,0,0,0,0,0,0,0,0,0,0,0
weather,0,0,0,0,0,0,0,0,0,0,1
sesame,0,0,0,0,0,0,0,0,0,0,0
consumption,0,1,0,0,0,0,0,0,0,0,0
what,0,0,0,1,0,0,0,0,0,0,0
people,2,2,0,1,0,1,2,3,0,0,2
sense,0,1,0,3,2,0,0,2,0,0,0
suit,0,0,0,2,0,0,0,0,0,0,0
synch,0,3,0,0,0,0,2,0,0,0,0
nephews,0,0,0,0,0,0,0,0,0,0,0
russians,1,1,0,0,0,0,0,0,0,0,0
exoplanet,0,0,0,0,0,0,0,0,0,0,0
broccoli,0,1,0,0,1,0,0,0,1,0,0
songs,0,0,0,0,0,0,0,0,0,0,0
yet,0,0,0,0,0,0,0,0,0,0,0
conversion,0,0,0,0,0,0,0,0,0,0,0
pecan,0,0,0,0,0,0,0,0,0,0,0
hatred,0,0,0,0,0,0,0,0,0,0,0
stove,0,0,0,0,0,0,0,0,1,0,0
forceful,0,0,0,2,0,0,0,0,0,0,0
fuzzy,0,0,0,0,0,0,0,0,0,0,0
pink,0,0,0,0,1,0,0,0,3,0,4
hand,0,0,1,1,0,3,4,1,0,0,2
criket,0,0,0,0,0,0,0,0,0,0,3
object,0,0,0,0,2,0,0,1,1,0,1
capricorn,0,0,0,0,0,0,0,0,0,0,0
me,4,4,4,4,4,4,4,4,4,4,4
stencil,0,0,0,0,0,0,0,0,0,0,0
appellate,0,0,0,0,0,0,0,0,0,0,0
nephew,0,0,0,0,0,0,0,0,0,0,0
variable,0,0,0,0,0,1,0,0,1,0,1
desk],0,0,0,0,0,0,0,0,0,0,0
pearl,0,0,0,0,0,0,0,0,0,0,0
spinning,0,0,0,0,0,0,0,0,1,0,0
population,0,0,0,0,0,0,0,0,0,0,0
backstabbing,0,0,0,0,0,0,0,0,0,0,0
honking,0,0,0,0,0,0,0,0,0,0,0
rome,0,0,0,0,0,0,0,0,0,0,0
outdoor,0,0,0,0,0,0,0,0,0,0,1
wellington,0,0,0,0,0,0,0,0,0,0,0
meatloaf,0,0,0,0,0,0,0,0,0,0,0
t7vtv,0,0,0,0,0,0,0,0,0,0,0
oink,0,0,0,0,0,0,0,0,0,0,0
lean,0,0,0,1,0,0,1,0,0,0,0
musk,0,0,0,1,0,0,0,0,0,0,0
glitter,0,0,0,0,0,0,0,0,0,0,0
tame,0,0,0,0,0,0,0,0,0,0,0
strep,0,0,0,0,0,0,0,0,0,0,0
despise,0,0,0,0,0,0,0,0,0,0,0
flt,1,1,0,1,0,1,1,1,0,0,0
sliding,0,0,0,1,0,1,0,0,0,0,0
travelling,2,2,0,2,0,2,2,2,0,0,0
dropper,0,0,0,0,0,0,0,0,0,0,0
swan,0,0,0,0,0,0,0,0,0,0,0
claw,0,0,0,2,0,0,0,0,0,0,0
paragraph,0,0,0,0,0,0,0,0,0,0,0
thankful,0,0,0,0,0,0,0,0,0,0,0
fumble,0,0,2,0,0,0,0,0,0,0,0
conquer,0,0,0,0,0,0,0,0,0,0,0
shipwrecked,0,0,0,0,0,0,0,0,0,0,0
chord,0,0,0,0,0,0,0,0,0,0,0
trouser,0,0,1,0,0,0,0,0,0,0,0
oven,0,0,0,0,0,0,0,0,0,0,0
scaru,0,0,0,0,0,0,0,0,0,0,0
synagogue,0,0,0,0,0,0,0,0,0,0,0
pregnant,0,0,0,0,0,0,0,0,0,0,0
hotstuff,1,0,0,0,0,0,0,0,0,0,0
afdfair,0,0,0,0,0,0,0,0,0,0,0
balanceds,0,0,0,0,0,0,0,0,0,0,0
arrow,0,0,0,0,0,0,0,0,0,0,0
guitar,0,0,0,0,0,0,0,0,0,0,0
blasted,0,0,0,0,0,0,0,0,0,0,0
sourdough,0,0,0,0,0,0,0,0,0,0,0
blue,0,0,0,0,2,0,0,0,2,0,2
football,1,0,0,0,0,0,0,0,0,0,0
shack,0,0,0,0,0,0,0,0,0,0,0
await,0,0,0,0,0,0,1,2,0,0,0
pit,0,0,3,3,0,0,0,0,0,0,0
finite,0,0,0,0,0,0,0,0,0,0,0
mindfulness,0,0,0,0,0,0,0,0,0,0,0
kaput,0,0,0,0,0,0,0,0,0,0,0
frank,0,1,0,0,0,0,0,0,0,0,0
rowing,0,0,0,0,0,0,0,0,0,0,0
unfullfilled,0,0,0,0,3,0,0,0,3,0,0
sounds,0,0,0,1,0,0,0,1,0,0,1
junior,0,0,0,0,0,0,0,0,0,0,0
imperialism,0,0,0,0,0,0,0,0,0,0,0
travesty,0,0,0,0,0,0,4,0,0,0,0
odds,0,0,0,0,0,0,0,0,0,0,0
solely,0,0,0,0,0,0,0,0,0,0,0
acella,0,0,0,0,0,0,0,0,0,0,0
couple,0,2,0,0,0,0,2,2,0,0,2
highways,0,0,0,0,0,0,0,0,0,0,0
5gt,0,0,0,0,0,0,0,0,0,0,0
recurrence,0,0,0,0,0,3,2,0,2,3,2
chicke,0,0,0,0,0,0,0,0,0,0,0
afford,0,0,0,0,0,0,0,0,0,1,0
climax,0,0,0,2,0,0,0,0,0,2,0
gifts,0,0,0,2,3,2,0,0,0,0,0
unnecessary,0,0,0,0,0,0,0,0,0,0,0
extra,0,0,0,0,0,0,0,0,0,0,0
instructor,0,0,0,0,0,0,0,0,0,2,0
mythology,1,1,0,0,0,0,0,1,0,0,0
toe,0,0,0,0,0,0,0,0,0,0,0
cologne,0,0,0,2,0,0,0,0,0,0,0
were,0,0,0,0,0,0,0,0,0,0,0
altimeter,2,2,0,0,0,2,1,1,0,0,0
gil,0,0,0,0,0,0,0,0,0,0,0
clearance,2,0,0,0,0,1,1,1,0,0,0
libra,0,0,0,0,0,0,0,0,0,0,0
cuddle,0,2,0,2,1,0,2,0,0,0,0
handmade,0,0,0,0,0,0,0,0,0,0,0
indulge,0,0,0,0,2,0,0,0,1,0,1
hdmi,0,0,0,0,0,0,0,0,0,0,0
nonexistent,0,0,0,0,0,1,0,0,1,0,3
ledge,0,0,0,0,0,0,0,0,0,0,0
ingnite,0,0,0,0,0,0,0,0,0,0,0
healing,0,0,0,0,0,0,0,0,1,2,1
pancake,0,0,0,0,0,0,0,0,0,0,0
neuron,0,0,0,0,0,0,0,0,1,0,0
effort,1,0,1,0,2,0,0,0,3,0,0
martini,0,0,0,0,0,0,0,0,0,0,0
wonderland,0,1,0,0,2,0,0,0,1,0,0
hannah,0,0,0,0,0,0,0,0,0,0,0
precious,0,0,0,0,0,2,2,0,1,2,2
acadia,0,0,0,0,0,0,0,0,0,0,0
credits,0,0,0,0,0,0,0,0,0,0,1
rig,0,0,0,0,0,0,0,0,0,0,0
costly,0,0,0,0,0,0,0,0,0,0,0
cant,0,0,0,0,0,0,0,0,0,0,0
polytechnic,0,0,0,0,0,0,0,0,0,0,0
violion,0,0,0,0,0,0,0,0,0,0,0
chive,0,0,0,0,0,0,0,0,0,0,0
ship,1,0,0,0,0,0,0,0,1,0,0
sake,0,0,0,0,0,0,0,0,0,0,0
shorter,2,2,0,2,0,0,1,0,0,0,0
farmer,0,0,0,0,0,0,0,0,0,0,0
forma,0,0,0,0,0,0,0,0,0,0,0
skyscraper,0,0,0,0,0,0,0,0,0,0,0
ranch,0,0,0,0,0,0,0,0,0,0,0
heads,0,1,0,0,0,0,0,0,0,0,0
attendent,0,0,0,0,0,0,0,4,0,0,0
burnished,1,1,0,1,0,0,0,0,0,0,1
utility,0,0,1,0,3,0,0,0,0,0,2
lair,0,0,0,0,1,0,0,0,1,0,0
pews,0,0,0,0,0,0,0,0,0,0,0
uncomfortable,2,0,3,2,0,0,0,0,2,0,2
spheroid,0,0,0,0,0,0,0,0,0,0,0
deconstruct,0,0,0,0,0,0,0,0,0,0,0
domain,1,0,0,0,0,0,0,2,0,0,0
skull,0,0,0,0,0,0,0,0,0,0,0
trillion,0,0,0,0,0,0,0,0,0,0,0
middnight,0,0,0,0,0,0,0,0,0,0,0
patter,0,1,0,0,0,0,0,0,0,0,0
fights,0,0,0,0,0,0,0,0,0,4,0
standstill,0,0,0,0,0,0,0,0,3,0,3
cash,0,0,0,0,0,0,0,0,0,3,0
dishwasher,0,0,0,0,0,0,0,0,0,0,0
tense,0,2,0,2,0,0,2,0,0,0,2
items,0,0,0,2,3,2,0,0,0,0,2
anyways,0,0,0,0,0,0,0,0,0,0,0
delve,0,0,0,0,0,0,0,0,0,0,0
suggest,0,0,0,0,0,0,0,0,0,0,0
matchbook,0,0,0,0,0,0,0,0,0,0,0
pilar,0,0,0,0,0,0,0,0,0,0,0
nap,3,2,0,0,0,0,0,0,0,0,0
expected,1,0,0,0,0,0,0,1,0,0,2
reminiscence,2,0,0,0,2,0,0,0,0,2,2
childhood,0,3,0,0,0,0,1,0,0,0,0
roof,0,0,0,0,0,0,0,0,0,0,0
novelty,1,0,0,0,1,0,0,0,0,0,0
sticker,0,0,0,0,0,0,0,0,0,0,0
limit,0,0,0,0,0,0,0,0,1,0,0
sprawling,0,0,0,1,1,0,0,0,0,0,0
patient,0,0,0,0,0,0,0,0,0,0,0
bun,0,0,0,0,0,0,0,0,0,0,0
crisis,0,0,0,0,0,0,0,0,2,3,0
enlist,0,0,0,0,0,0,0,0,0,0,0
smoke,0,0,0,0,0,0,0,0,0,0,0
sane,0,0,0,0,0,0,0,0,0,0,0
accuracy,0,0,0,0,0,0,0,0,0,0,0
acoustic,0,0,0,0,0,0,0,0,0,0,0
wrapped,0,0,0,1,0,0,0,0,0,0,1
quirk,0,0,0,2,0,0,0,0,0,0,0
currency,0,0,0,0,1,0,0,0,0,2,0
teather,0,0,0,0,0,0,0,0,0,0,0
sure,0,0,0,0,0,0,0,0,0,0,0
platoon,1,1,0,0,0,0,0,0,0,0,0
processor,0,0,0,0,0,0,0,0,0,0,0
upright,0,0,0,0,0,1,0,0,0,0,0
sample,0,0,0,0,1,0,0,0,0,0,0
murder,0,0,0,0,0,0,4,0,0,1,0
lytton,0,0,0,0,0,0,0,0,0,0,0
racism,0,0,0,0,0,0,0,0,0,3,0
violent,0,0,0,1,0,0,2,0,0,2,0
desire,2,0,0,0,3,0,3,0,2,2,0
tubing,0,0,0,0,0,0,0,0,0,0,0
dozen,0,0,0,0,0,0,0,0,0,0,4
churches,0,0,0,0,0,0,0,0,0,0,0
swuare,0,0,0,0,0,0,0,0,0,0,0
menagerie,0,0,0,0,0,0,0,0,0,0,2
misplaced,0,0,1,0,0,0,0,0,0,0,2
drudgery,0,0,0,0,3,0,0,0,3,0,0
graze,0,0,0,2,0,0,0,0,0,0,0
opulent,1,0,0,0,0,0,0,0,0,0,0
birthstone,0,0,0,0,0,0,0,0,0,0,2
across,0,0,1,0,0,1,0,0,0,0,0
girder,0,0,0,0,0,0,0,0,0,0,0
manual,0,0,0,0,1,0,0,0,0,0,0
honesty,0,3,0,0,0,0,0,0,0,0,0
amusement,0,1,0,2,0,0,0,0,0,0,0
starvation,0,3,0,0,3,0,0,0,0,0,0
plum,0,0,0,0,0,0,0,0,0,0,0
calorie,0,2,0,0,1,0,0,0,0,0,0
ret,0,0,0,0,0,0,0,0,0,0,0
shreds,0,0,0,0,0,0,0,0,0,0,0
snapchat,0,0,0,0,0,0,0,0,0,0,0
favor,0,0,0,0,0,0,0,0,0,0,0
carr,0,0,0,0,0,0,0,0,0,0,0
fairchild,0,0,0,0,0,0,0,0,0,0,0
everysomenearhand,0,0,0,0,0,0,0,0,0,0,0
quickfire,0,0,0,0,0,0,0,0,0,0,0
nine,0,0,0,0,0,0,0,0,0,0,0
breaks,0,0,0,0,0,0,0,0,0,0,0
mother-in-law,0,0,0,0,0,0,0,0,0,0,0
dark,0,0,3,0,0,0,0,0,0,0,1
umbrella,0,0,0,0,0,0,0,0,0,0,0
lazy,0,0,0,0,2,0,0,0,3,0,0
spectacular,2,2,0,0,0,0,0,2,0,0,0
lol,0,0,0,0,0,0,0,0,0,0,0
forgotten,0,0,0,0,0,0,0,1,1,0,3
weight,0,0,0,0,0,0,0,0,1,0,2
psat,0,0,0,0,0,0,0,0,0,0,0
sprrinting,0,0,0,0,0,0,0,0,0,0,0
nowbored,0,0,0,0,0,0,0,0,0,0,0
brim,0,0,0,0,0,0,0,0,0,0,0
kneel,0,0,0,0,0,0,0,0,0,0,0
worlds,1,2,0,0,0,0,2,2,1,0,0
slimy,0,0,0,0,0,0,0,0,0,0,0
atoms,0,0,0,0,0,0,0,0,0,0,0
fabric,0,0,4,0,0,0,0,0,3,0,2
t7]6,0,0,0,0,0,0,0,0,0,0,0
disabled,0,0,0,0,0,0,0,0,0,0,0
thought-provoking,0,0,0,0,0,0,0,0,2,2,2
deet,0,0,0,0,0,0,0,0,0,0,0
instability,0,0,0,0,2,0,0,0,3,2,2
cardboard,0,0,0,0,0,0,0,0,0,0,0
thirst,0,0,0,0,1,0,0,2,0,0,0
rhyme,0,0,0,0,0,0,0,0,0,0,0
decomposition,0,0,0,0,0,0,0,0,0,0,2
both,0,0,0,0,0,0,0,0,0,0,0
locket,0,0,0,0,0,0,0,0,0,0,0
nova,0,0,0,0,0,0,0,0,0,0,0
cuff,0,0,0,0,0,0,0,0,0,0,0
nuclues,0,0,0,0,0,0,0,0,0,0,0
serviette,0,2,0,1,0,0,0,0,0,0,0
grief,0,0,0,0,0,0,0,0,1,4,3
flirt,0,2,0,3,2,0,0,0,0,0,0
clumsy,0,0,3,1,0,0,0,0,0,0,0
countless,0,0,0,0,0,0,0,0,0,0,0
untempered,0,0,0,0,0,0,0,0,0,0,0
discover,0,0,0,0,0,2,0,0,1,0,2
widen,0,1,0,0,0,0,1,0,0,0,0
jail,0,0,0,0,0,0,0,0,0,0,0
mirth,0,1,0,2,0,0,0,0,0,0,0
wanderlust,2,0,0,0,0,0,0,1,0,0,0
laughter,0,1,0,3,0,0,0,0,0,0,0
depart,0,0,0,0,0,1,2,3,0,0,0
suffer,0,1,0,0,0,0,0,0,1,2,1
contracts,0,0,0,0,0,1,0,0,0,0,1
chilli,0,0,0,0,0,0,0,0,1,0,0
tends,2,2,0,0,0,0,0,0,0,0,0
belay,0,0,0,0,0,0,0,0,0,0,0
walk,0,0,0,0,0,0,0,3,1,0,0
ongoing,0,3,0,0,1,0,0,0,1,0,0
center,0,0,0,0,3,0,0,0,3,0,0
dimes,0,0,0,0,0,0,0,0,0,0,0
dop,0,0,0,0,0,0,0,0,0,0,0
insight,0,2,0,0,0,0,0,0,0,0,2
gram,0,0,0,0,0,0,0,0,0,0,0
rise,0,0,0,0,0,0,0,0,0,0,0
eyelid,0,3,0,0,0,0,0,0,0,0,0
drywall,0,0,0,0,0,0,0,0,0,0,0
cd-r,0,0,0,0,0,0,0,0,0,0,0
hallucingens,0,1,0,0,0,0,0,0,0,0,0
mathematical,0,0,0,0,0,0,0,0,3,0,0
slope,0,0,0,0,0,0,0,0,2,0,0
latke,0,0,0,0,0,0,0,0,0,0,0
fragrant,0,0,0,3,1,0,0,0,0,0,0
carbs,0,2,0,0,0,0,0,0,0,0,0
cube,0,0,0,0,0,0,0,0,0,0,0
plant,0,0,0,0,0,0,0,0,0,0,0
along,0,0,0,0,0,0,0,0,0,0,0
robber,0,0,0,0,0,0,0,0,0,0,0
custody,0,0,0,0,0,0,0,0,0,0,0
closer,0,3,0,0,0,0,3,0,0,0,0
ingest,0,0,0,0,2,0,0,0,0,0,0
boarding,2,0,0,0,0,0,0,0,0,0,0
basement,0,0,0,0,0,0,0,0,0,0,0
control',0,0,0,0,0,2,0,0,0,0,0
toenail,0,0,0,0,0,0,0,0,0,0,0
dada,0,0,0,0,0,0,0,0,0,0,0
cyprus,0,0,0,0,0,0,0,0,0,0,0
scare,0,0,0,0,0,2,0,0,0,0,0
coach,1,0,0,0,0,0,0,0,0,0,0
brunette,0,0,0,0,0,0,0,0,0,0,0
nevermind,0,0,0,0,0,0,0,0,0,0,0
sleepy,3,2,0,0,0,0,0,0,0,0,0
boys,1,3,0,0,0,0,3,0,0,0,0
batter,0,0,0,0,0,0,0,0,0,0,0
turmoil,1,1,1,1,2,0,1,2,3,2,3
novelist,0,0,0,0,0,0,0,0,0,0,0
tamp,0,0,0,0,0,0,0,0,0,0,0
niece,0,0,0,0,0,0,0,0,0,0,0
stripped,0,0,4,2,0,0,0,0,0,0,0
drin,0,0,0,0,0,0,0,0,0,0,0
gown,0,0,0,0,0,0,0,0,3,0,0
closed,0,2,0,1,0,0,0,0,0,0,0
study,0,0,1,0,3,0,0,0,0,0,2
genesis,0,0,0,0,0,0,0,0,0,0,0
ruler,0,0,0,0,0,0,0,0,0,0,0
racing,0,0,0,0,0,0,0,0,0,0,0
search,0,0,0,0,0,0,0,3,0,0,1
lone,1,1,0,0,1,0,0,1,3,1,2
farts,0,0,0,0,0,0,0,0,0,0,0
mangos,0,0,0,0,0,0,0,0,0,0,0
typist,0,0,0,0,0,0,0,0,0,0,0
emmys,0,0,0,0,0,0,0,0,0,0,0
blackbird,0,0,0,0,0,0,0,0,0,0,0
athleticism,3,0,0,0,0,0,0,0,0,0,0
yoyo,0,0,0,0,0,0,0,0,0,0,0
chin,0,0,0,0,0,0,0,0,0,0,0
thirsty,0,0,0,0,0,0,0,1,0,0,0
unicorn,0,0,0,0,0,0,0,0,0,0,0
patio,0,0,0,0,0,0,0,0,0,0,0
discriminate,0,0,0,0,0,0,0,2,0,1,0
birds,0,0,0,0,0,0,0,0,0,0,0
physical,1,0,1,3,2,0,0,0,0,0,0
code,0,0,0,0,0,2,4,3,0,0,0
untrue,0,3,0,0,0,0,0,0,0,0,0
gangly,2,1,0,2,0,0,0,0,0,0,0
roll,0,0,0,0,0,0,0,2,0,0,0
lantitude,0,0,0,0,0,0,0,0,0,0,0
lightyear,0,0,0,0,0,0,0,0,0,0,0
lament,0,0,0,0,1,0,0,1,2,0,3
mink,0,0,0,0,0,0,0,0,0,0,0
centric,0,0,0,0,0,0,0,0,0,0,0
draws,0,0,0,0,0,0,2,2,0,0,0
sofa,0,0,0,0,0,0,0,0,0,0,0
magical,0,3,0,2,1,0,2,0,0,0,1
exclamation,0,1,0,2,0,1,0,0,0,0,0
more,0,0,0,0,0,0,0,0,0,0,0
moving,1,0,0,0,0,1,0,1,3,0,1
smiles,0,2,0,2,0,0,1,0,0,0,0
seventy,0,0,0,0,0,0,0,0,0,0,0
comet,0,0,0,0,0,0,0,0,0,0,0
questions,0,3,0,0,0,1,2,0,0,0,0
gamma,0,0,0,0,0,0,0,0,0,0,0
lay,1,1,0,0,0,0,0,0,0,0,0
somewhere,0,0,0,0,1,0,0,2,0,0,0
serene,0,0,0,0,0,0,1,0,0,0,1
ees,0,0,0,0,0,0,0,0,0,0,0
gentrification,0,0,0,0,0,0,0,0,0,0,0
banana,0,0,0,0,0,0,0,0,0,0,0
bandicoot,0,0,0,0,0,0,0,0,0,0,0
outings,1,1,0,0,0,1,0,1,0,0,0
snot,0,0,0,0,0,0,0,0,0,0,0
chimmney,0,0,0,0,0,0,0,0,0,0,0
hug,2,0,0,2,0,0,3,0,0,0,0
vendor,0,0,0,0,2,2,0,0,0,0,0
nutrition,0,2,0,0,2,0,0,0,0,0,0
eternal,0,3,0,0,0,0,1,0,0,0,0
ban,0,0,0,0,0,0,0,0,0,0,0
euchian,0,0,0,0,0,0,0,0,0,0,0
snorkeling,0,0,0,0,0,0,0,0,0,0,0
stud,0,0,0,0,0,0,0,0,0,0,0
wistful,0,0,0,0,3,0,0,0,2,0,3
innocent,1,0,0,0,0,0,1,1,0,0,0
manmade,0,0,0,0,0,0,0,0,3,0,0
nun,0,0,0,0,0,0,0,0,0,0,0
gnome,0,0,0,0,0,0,0,0,0,0,0
aquarium,0,0,0,0,0,0,0,0,0,0,0
junk,0,0,0,0,1,0,0,0,0,0,0
backsplash,0,0,0,0,0,0,0,0,1,0,0
fearless,0,0,0,1,0,0,0,0,0,0,0
polars,0,0,0,0,0,0,0,0,0,0,0
hind,0,0,0,0,0,0,0,0,0,0,0
pier,0,0,0,0,0,0,0,0,0,0,0
limes,0,0,0,0,0,0,0,0,0,0,0
jane,0,0,0,0,0,0,0,0,0,0,0
calendar,0,0,0,0,0,0,0,0,0,0,0
glider,0,0,0,0,0,0,1,0,0,0,0
mormon,0,0,0,0,0,0,0,0,0,0,0
uncooperative,0,0,0,0,0,0,0,1,0,0,0
mull,0,0,0,0,0,0,0,0,2,0,2
victor,2,0,0,0,0,0,0,0,0,0,0
yugoslavia,0,0,0,0,0,0,0,0,0,0,0
finishline,0,0,0,0,0,0,2,1,0,0,0
sprinkle,0,0,3,3,0,0,0,0,0,0,0
saw,2,0,0,0,0,0,0,2,0,0,0
patrol,1,0,0,0,0,1,0,1,0,0,0
wax,0,0,0,0,0,0,0,0,0,0,0
listen,1,3,0,3,0,2,2,0,0,0,0
worn,0,0,3,0,1,0,0,0,0,0,2
gavel,0,0,0,0,0,0,0,0,0,0,0
crows,0,0,0,0,0,0,0,0,0,0,0
complain,0,0,0,0,0,0,0,0,0,0,0
exist,1,2,0,0,3,0,0,0,3,0,2
awakeness,2,4,0,0,0,0,0,0,1,0,0
speeding,0,0,0,0,0,0,0,0,0,0,0
vapors,0,0,0,2,0,0,0,0,0,0,0
phase,0,0,0,0,1,3,0,1,0,0,2
poignant,0,0,0,0,1,0,0,0,2,0,3
other,0,3,0,0,0,0,0,1,0,0,0
does,0,0,0,0,0,0,0,0,0,0,0
newspapers,0,4,0,0,0,0,0,2,0,0,0
athele,4,0,0,0,0,0,0,0,0,0,0
mail,0,0,0,0,0,0,0,0,0,0,0
plasma,0,0,0,0,0,0,0,0,0,0,1
snooze,3,2,0,0,0,0,0,0,1,0,0
adults,0,3,0,0,0,0,2,0,0,0,2
million,0,0,0,0,0,0,0,0,0,0,0
concerns,0,0,0,0,2,0,0,0,2,0,2
mice,0,0,0,0,0,0,0,0,0,0,0
list,0,0,0,0,2,0,0,0,0,0,0
feeder,0,0,0,0,0,0,0,0,0,0,0
stirfry,0,0,0,0,0,0,0,0,0,0,0
fever,0,0,0,0,0,0,0,0,0,0,0
i,4,4,4,4,4,4,4,4,4,4,4
cats,0,0,0,0,0,0,0,0,0,0,3
burning,0,0,0,0,0,0,0,0,0,0,0
statistical,0,0,0,0,0,0,0,0,0,0,0
unplanned,3,3,1,1,0,0,0,1,0,0,0
cheers,0,0,0,0,0,0,0,0,0,0,0
accelerometer,0,0,0,0,0,0,0,0,0,0,0
alcoholism,0,0,0,0,0,0,0,0,0,0,0
treason,2,0,0,0,0,0,0,0,0,0,0
loquacious,0,3,0,2,0,0,0,0,0,0,0
hare,0,0,0,0,0,0,0,0,0,0,0
months,0,0,0,0,0,0,0,0,0,0,0
remember,0,0,0,0,0,0,0,0,3,0,3
promise,0,0,0,0,0,3,2,0,0,0,1
mental,1,2,1,1,3,1,2,1,4,2,2
seaweed,0,0,0,0,0,0,0,0,0,0,0
triumph,0,0,0,0,0,0,0,0,0,0,0
banjo,0,0,0,0,0,0,0,0,0,0,0
direct,0,0,0,0,0,2,0,0,0,0,0
superintendent,0,0,0,0,0,0,0,0,0,0,0
baggageclaim,0,0,0,0,0,0,0,4,0,0,0
haircut,0,0,0,0,0,0,0,0,0,0,0
animaks,0,0,0,0,0,0,0,0,0,0,0
scarecrow,0,0,0,0,0,0,0,0,0,0,0
mayo,0,0,0,0,0,0,0,0,0,0,0
grazing,0,0,0,0,0,0,0,0,0,0,0
this,0,0,0,0,0,0,0,0,0,0,0
colts,0,0,0,0,0,0,0,0,0,0,0
beak,0,0,0,0,0,0,0,0,0,0,0
bluecollar,0,0,0,0,0,0,0,0,0,0,0
nuon,0,0,0,0,0,0,0,0,0,0,0
monsters,0,0,0,0,0,0,0,0,0,0,1
hoard,0,0,0,0,0,0,0,0,0,0,2
slouch,0,0,0,0,0,0,0,0,0,0,0
juliet,0,0,0,0,0,0,0,0,0,0,0
forced,0,0,0,0,0,0,0,0,0,0,0
holy,0,0,0,0,0,0,0,0,0,0,0
complicated,0,2,0,0,0,0,2,0,0,2,2
condense,0,0,0,0,0,0,0,0,0,0,0
fielding,0,0,0,0,0,0,0,0,0,0,0
strangle,0,0,0,0,0,0,0,0,0,0,0
checking,0,0,0,0,0,0,0,2,0,0,0
vibrant,0,0,0,0,1,0,0,0,0,0,0
stacked,0,0,0,0,0,0,0,0,0,0,0
tomale,0,0,0,0,0,0,0,0,0,0,0
map,0,0,0,0,0,0,0,0,0,0,0
hairline,0,0,0,0,0,0,0,0,0,0,0
legacy,0,0,0,0,0,0,0,0,0,2,2
concave,0,0,0,0,0,0,0,0,0,0,0
passananger,2,3,2,0,0,1,1,3,0,0,0
scooter,0,0,0,0,0,0,0,0,0,0,0
envy,0,3,0,0,2,0,0,1,0,0,1
benefit,2,0,0,0,0,0,0,0,0,0,0
shard,0,0,0,0,0,0,0,0,0,0,0
evolving,0,0,0,0,0,0,0,0,0,0,2
tenor,0,0,0,0,0,0,0,0,0,0,0
